C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A031,R083,00-00-02,23 ST,NRW,BMT,02/05/2020,23:00:00,REGULAR,0006819826,0003653841                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/06/2020,03:00:00,REGULAR,0006819855,0003653847                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/06/2020,07:00:00,REGULAR,0006819859,0003653877                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/06/2020,11:00:00,REGULAR,0006819980,0003654315                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/06/2020,15:00:00,REGULAR,0006820196,0003654419                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/06/2020,19:00:00,REGULAR,0006820844,0003654579                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/06/2020,23:00:00,REGULAR,0006821113,0003654618                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/07/2020,03:00:00,REGULAR,0006821145,0003654622                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/07/2020,07:00:00,REGULAR,0006821151,0003654660                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/07/2020,11:00:00,REGULAR,0006821267,0003655067                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/07/2020,15:00:00,REGULAR,0006821491,0003655171                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/07/2020,19:00:00,REGULAR,0006822122,0003655321                                                
A031,R083,00-00-02,23 ST,NRW,BMT,02/07/2020,23:00:00,REGULAR,0006822354,0003655383                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/01/2020,03:00:00,REGULAR,0002916794,0004957237                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/01/2020,07:00:00,REGULAR,0002916799,0004957251                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/01/2020,11:00:00,REGULAR,0002916815,0004957374                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/01/2020,15:00:00,REGULAR,0002916889,0004957545                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/01/2020,19:00:00,REGULAR,0002917007,0004957721                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/01/2020,23:00:00,REGULAR,0002917038,0004957770                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/02/2020,03:00:00,REGULAR,0002917059,0004957777                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/02/2020,07:00:00,REGULAR,0002917062,0004957787                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/02/2020,11:00:00,REGULAR,0002917074,0004957853                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/02/2020,15:00:00,REGULAR,0002917116,0004958002                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/02/2020,19:00:00,REGULAR,0002917200,0004958113                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/02/2020,23:00:00,REGULAR,0002917242,0004958137                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/03/2020,03:00:00,REGULAR,0002917253,0004958146                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/03/2020,07:00:00,REGULAR,0002917258,0004958183                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/03/2020,11:00:00,REGULAR,0002917312,0004958642                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/03/2020,15:00:00,REGULAR,0002917364,0004958822                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/03/2020,19:00:00,REGULAR,0002917629,0004959069                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/03/2020,23:00:00,REGULAR,0002917701,0004959124                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/04/2020,03:00:00,REGULAR,0002917716,0004959134                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/04/2020,07:00:00,REGULAR,0002917719,0004959167                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/04/2020,11:00:00,REGULAR,0002917772,0004959691                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/04/2020,15:00:00,REGULAR,0002917848,0004959825                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/04/2020,19:00:00,REGULAR,0002918135,0004960106                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/04/2020,23:00:00,REGULAR,0002918249,0004960163                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/05/2020,03:00:00,REGULAR,0002918262,0004960173                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/05/2020,07:00:00,REGULAR,0002918267,0004960216                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/05/2020,11:00:00,REGULAR,0002918326,0004960736                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/05/2020,15:00:00,REGULAR,0002918405,0004960903                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/05/2020,19:00:00,REGULAR,0002918681,0004961169                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/05/2020,23:00:00,REGULAR,0002918795,0004961232                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/06/2020,03:00:00,REGULAR,0002918807,0004961243                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/06/2020,07:00:00,REGULAR,0002918811,0004961289                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/06/2020,11:00:00,REGULAR,0002918855,0004961798                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/06/2020,15:00:00,REGULAR,0002918931,0004961980                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/06/2020,19:00:00,REGULAR,0002919221,0004962252                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/06/2020,23:00:00,REGULAR,0002919336,0004962322                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/07/2020,03:00:00,REGULAR,0002919350,0004962327                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/07/2020,07:00:00,REGULAR,0002919355,0004962374                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/07/2020,11:00:00,REGULAR,0002919404,0004962814                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/07/2020,15:00:00,REGULAR,0002919502,0004962996                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/07/2020,19:00:00,REGULAR,0002919828,0004963249                                                
A031,R083,00-03-00,23 ST,NRW,BMT,02/07/2020,23:00:00,REGULAR,0002919930,0004963324                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/01/2020,03:00:00,REGULAR,0004217858,0004658908                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/01/2020,07:00:00,REGULAR,0004217858,0004658917                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/01/2020,11:00:00,REGULAR,0004217858,0004659023                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/01/2020,15:00:00,REGULAR,0004217858,0004659180                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/01/2020,19:00:00,REGULAR,0004218027,0004659349                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/01/2020,23:00:00,REGULAR,0004218110,0004659413                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/02/2020,03:00:00,REGULAR,0004218127,0004659426                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/02/2020,07:00:00,REGULAR,0004218133,0004659433                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/02/2020,11:00:00,REGULAR,0004218147,0004659498                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/02/2020,15:00:00,REGULAR,0004218219,0004659656                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/02/2020,19:00:00,REGULAR,0004218343,0004659802                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/02/2020,23:00:00,REGULAR,0004218405,0004659853                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/03/2020,03:00:00,REGULAR,0004218427,0004659867                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/03/2020,07:00:00,REGULAR,0004218433,0004659883                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/03/2020,11:00:00,REGULAR,0004218539,0004660340                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/03/2020,15:00:00,REGULAR,0004218664,0004660511                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/03/2020,19:00:00,REGULAR,0004219122,0004660745                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/03/2020,23:00:00,REGULAR,0004219290,0004660794                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/04/2020,03:00:00,REGULAR,0004219310,0004660801                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/04/2020,07:00:00,REGULAR,0004219319,0004660823                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/04/2020,11:00:00,REGULAR,0004219420,0004661277                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/04/2020,15:00:00,REGULAR,0004219564,0004661444                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/04/2020,19:00:00,REGULAR,0004220080,0004661706                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/04/2020,23:00:00,REGULAR,0004220285,0004661766                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/05/2020,03:00:00,REGULAR,0004220305,0004661770                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/05/2020,07:00:00,REGULAR,0004220312,0004661795                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/05/2020,11:00:00,REGULAR,0004220444,0004662325                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/05/2020,15:00:00,REGULAR,0004220607,0004662518                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/05/2020,19:00:00,REGULAR,0004221090,0004662786                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/05/2020,23:00:00,REGULAR,0004221290,0004662844                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/06/2020,03:00:00,REGULAR,0004221310,0004662851                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/06/2020,07:00:00,REGULAR,0004221314,0004662876                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/06/2020,11:00:00,REGULAR,0004221431,0004663371                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/06/2020,15:00:00,REGULAR,0004221569,0004663538                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/06/2020,19:00:00,REGULAR,0004222018,0004663850                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/06/2020,23:00:00,REGULAR,0004222176,0004663931                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/07/2020,03:00:00,REGULAR,0004222198,0004663940                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/07/2020,07:00:00,REGULAR,0004222204,0004663973                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/07/2020,11:00:00,REGULAR,0004222299,0004664360                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/07/2020,15:00:00,REGULAR,0004222486,0004664529                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/07/2020,19:00:00,REGULAR,0004222969,0004664791                                                
A031,R083,00-03-01,23 ST,NRW,BMT,02/07/2020,23:00:00,REGULAR,0004223130,0004664863                                                
A031,R083,00-03-02,23 ST,NRW,BMT,02/01/2020,03:00:00,REGULAR,0000075517,0000097426                                                
A031,R083,00-03-02,23 ST,NRW,BMT,02/01/2020,07:00:00,REGULAR,0000075527,0000097461                                                
A031,R083,00-03-02,23 ST,NRW,BMT,02/01/2020,11:00:00,REGULAR,0000075598,0000097769                                                
